Taxon name,Taxonomy,Count,Proportion(%)
DQ673521_g DQ673521_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;DQ673521_g;DQ673521_s,3,0.0052
KE159571_g DQ815468_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;DQ815468_s,3,0.0052
PAC000664_g EU504374_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;EU504374_s,3,0.0052
PAC001063_g EU510197_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC001063_g;EU510197_s,3,0.0052
AB730688_g EU845632_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;AB730688_g;EU845632_s,3,0.0052
EU137610_g FJ680374_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;EU137610_g;FJ680374_s,3,0.0052
PAC001043_g FJ681675_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001043_g;FJ681675_s,3,0.0052
PAC001360_g HM844308_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001360_g;HM844308_s,3,0.0052
Intestinimonas butyriciproducens,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;Intestinimonas butyriciproducens,3,0.0052
PAC000661_g JQ084169_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;JQ084169_s,3,0.0052
Lactobacillus jensenii group,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii group,3,0.0052
PAC000671_g PAC000671_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000671_g;PAC000671_s,3,0.0052
PAC000740_g PAC000740_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000740_g;PAC000740_s,3,0.0052
LLKB_g PAC001047_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;LLKB_g;PAC001047_s,3,0.0052
PAC001141_g PAC001141_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001141_g;PAC001141_s,3,0.0052
PAC001141_g PAC001218_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001141_g;PAC001218_s,3,0.0052
PAC000197_g PAC001407_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC000197_f;PAC000197_g;PAC001407_s,3,0.0052
KE159600_g PAC001459_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159600_g;PAC001459_s,3,0.0052
PAC000661_g PAC001565_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001565_s,3,0.0052
Pseudoflavonifractor PAC001667_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001667_s,3,0.0052
Atopostipes PAC001675_s,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes;PAC001675_s,3,0.0052
Anaerofustis PAC001779_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Anaerofustis;PAC001779_s,3,0.0052
KE159571_g PAC002035_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;PAC002035_s,3,0.0052
Oscillibacter PAC002372_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC002372_s,3,0.0052
KE159571_g PAC002495_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;PAC002495_s,3,0.0052
PAC002518_g PAC002518_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002518_g;PAC002518_s,3,0.0052
PAC001108_g PAC002553_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC001057_f;PAC001108_g;PAC002553_s,3,0.0052
PAC000664_g AB626958_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;AB626958_s,2,0.0034
LLKB_g AF371672_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;LLKB_g;AF371672_s,2,0.0034
Adlercreutzia equolifaciens group,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Adlercreutzia;Adlercreutzia equolifaciens group,2,0.0034
PAC000661_g DQ394662_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;DQ394662_s,2,0.0034
Dorea massiliensis,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea massiliensis,2,0.0034
Anaerotignum EF096613_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerotignum;EF096613_s,2,0.0034
Blautia EU463003_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;EU463003_s,2,0.0034
Clostridium_g21 EU506235_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g21;EU506235_s,2,0.0034
FR888536_g EU622705_s,Bacteria;Cyanobacteria;Vampirovibrio_c;FR888536_o;FR888536_f;FR888536_g;EU622705_s,2,0.0034
PAC000661_g EU842956_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;EU842956_s,2,0.0034
FJ880297_g FJ880297_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;FJ880297_g;FJ880297_s,2,0.0034
Pseudoflavonifractor HQ782969_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;HQ782969_s,2,0.0034
Bacteroides JN559675_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;JN559675_s,2,0.0034
Enteractinococcus JXOI_s,Bacteria;Actinobacteria;Actinobacteria_c;Micrococcales;Yaniellaceae;Enteractinococcus;JXOI_s,2,0.0034
KE159571_g KE159567_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;KE159567_s,2,0.0034
Lactobacillus rodentium,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus rodentium,2,0.0034
Lactobacillus vaginalis,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus vaginalis,2,0.0034
Pseudoflavonifractor NFKI_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;NFKI_s,2,0.0034
Clostridium_g24 PAC000184_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;PAC000184_s,2,0.0034
PAC000197_g PAC000197_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC000197_f;PAC000197_g;PAC000197_s,2,0.0034
PAC000678_g PAC000678_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000678_g;PAC000678_s,2,0.0034
Bacteroides PAC001133_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;PAC001133_s,2,0.0034
Clostridium_g24 PAC001164_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;PAC001164_s,2,0.0034
PAC001231_g PAC001231_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001231_g;PAC001231_s,2,0.0034
PAC001219_g PAC001280_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001219_g;PAC001280_s,2,0.0034
Pseudoflavonifractor PAC001318_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001318_s,2,0.0034
PAC001386_g PAC001386_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001386_g;PAC001386_s,2,0.0034
PAC000748_g PAC001412_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000748_g;PAC001412_s,2,0.0034
Eubacterium_g23 PAC001490_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Eubacterium_g23;PAC001490_s,2,0.0034
PAC001544_g PAC001544_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001544_g;PAC001544_s,2,0.0034
Eubacterium_g6 PAC001586_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eubacterium_g6;PAC001586_s,2,0.0034
PAC001092_g PAC001587_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;PAC001587_s,2,0.0034
PAC001588_g PAC001669_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001588_g;PAC001669_s,2,0.0034
Frisingicoccus PAC001702_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Frisingicoccus;PAC001702_s,2,0.0034
KE159571_g PAC001705_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;PAC001705_s,2,0.0034
PAC000661_g PAC001721_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001721_s,2,0.0034
PAC001762_g PAC001762_s,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;PAC001762_g;PAC001762_s,2,0.0034
PAC001092_g PAC001811_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;PAC001811_s,2,0.0034
PAC002039_g PAC002039_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002039_g;PAC002039_s,2,0.0034
PAC001108_g PAC002140_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC001057_f;PAC001108_g;PAC002140_s,2,0.0034
Bacillus PAC002381_s,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;PAC002381_s,2,0.0034
Pseudoflavonifractor PAC002475_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC002475_s,2,0.0034
Parasutterella PAC002476_s,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;PAC002476_s,2,0.0034
PAC000720_g PAC002507_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000720_g;PAC002507_s,2,0.0034
AB506319_g AB506319_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;AB506319_g;AB506319_s,1,0.0017
PAC001092_g AB626932_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;AB626932_s,1,0.0017
Pseudoflavonifractor ADDX_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;ADDX_s,1,0.0017
Akkermansia muciniphila,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila,1,0.0017
Clostridium_g24 BBZO_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;BBZO_s,1,0.0017
PAC000661_g DQ394605_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;DQ394605_s,1,0.0017
PAC001308_g DQ815557_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001308_g;DQ815557_s,1,0.0017
KE159571_g DQ815878_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;DQ815878_s,1,0.0017
Dialister invisus,Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister invisus,1,0.0017
PAC001068_g EF097112_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC001068_g;EF097112_s,1,0.0017
KE159571_g EF099846_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;EF099846_s,1,0.0017
EU137610_g EU137610_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;EU137610_g;EU137610_s,1,0.0017
PAC000198_g EU455014_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC000198_g;EU455014_s,1,0.0017
Oscillibacter EU456461_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;EU456461_s,1,0.0017
Oscillibacter EU457459_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;EU457459_s,1,0.0017
EU474900_g EU474900_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;EU474900_g;EU474900_s,1,0.0017
PAC001165_g EU622677_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001165_g;EU622677_s,1,0.0017
Eubacterium_g24 EU622773_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eubacterium_g24;EU622773_s,1,0.0017
Pseudoflavonifractor EU773377_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;EU773377_s,1,0.0017
PAC001043_g EU939444_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001043_g;EU939444_s,1,0.0017
Escherichia coli group,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli group,1,0.0017
Clostridium_g24 FJ364032_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;FJ364032_s,1,0.0017
Pseudoflavonifractor FJ879818_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;FJ879818_s,1,0.0017
PAC000664_g FJ880975_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;FJ880975_s,1,0.0017
PAC000664_g FJ881116_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;FJ881116_s,1,0.0017
Frisingicoccus GQ448793_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Frisingicoccus;GQ448793_s,1,0.0017
GQ451258_g GQ451237_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;GQ451258_g;GQ451237_s,1,0.0017
PAC000664_g HM124003_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;HM124003_s,1,0.0017
PAC001440_g HM124244_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001440_g;HM124244_s,1,0.0017
PAC000661_g HM630249_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;HM630249_s,1,0.0017
Oscillibacter JX096390_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;JX096390_s,1,0.0017
Lactobacillus hamsteri,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus hamsteri,1,0.0017
Lactobacillus helveticus group,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus helveticus group,1,0.0017
Lactobacillus secaliphilus,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus secaliphilus,1,0.0017
PAC000687_g PAC000687_s,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;PAC000687_g;PAC000687_s,1,0.0017
Eubacterium_g17 PAC001044_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eubacterium_g17;PAC001044_s,1,0.0017
PAC001109_g PAC001203_s,Bacteria;Tenericutes;Mollicutes;PAC001057_o;PAC001057_f;PAC001109_g;PAC001203_s,1,0.0017
Sporobacter PAC001257_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Sporobacter;PAC001257_s,1,0.0017
Eubacterium_g17 PAC001380_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eubacterium_g17;PAC001380_s,1,0.0017
PAC001408_g PAC001408_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001408_g;PAC001408_s,1,0.0017
Atopostipes PAC001523_s,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes;PAC001523_s,1,0.0017
PAC000661_g PAC001624_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001624_s,1,0.0017
PAC001516_g PAC001741_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001516_g;PAC001741_s,1,0.0017
PAC000661_g PAC002012_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC002012_s,1,0.0017
Harryflintia PAC002149_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Harryflintia;PAC002149_s,1,0.0017
PAC002172_g PAC002172_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002172_g;PAC002172_s,1,0.0017
PAC001043_g PAC002439_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001043_g;PAC002439_s,1,0.0017
Alistipes PAC002445_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;PAC002445_s,1,0.0017
Ralstonia solanacearum group,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Ralstonia_f;Ralstonia;Ralstonia solanacearum group,1,0.0017
Staphylococcus sciuri group,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus sciuri group,1,0.0017
Streptococcus acidominimus group,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus acidominimus group,1,0.0017
