Taxon name,Taxonomy,Count,Proportion(%)
PAC000661_g PAC001565_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001565_s,3,0.0039
Oscillibacter PAC001584_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC001584_s group,3,0.0039
Anaerotruncus PAC001590_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;PAC001590_s,3,0.0039
Pseudoflavonifractor PAC001608_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001608_s,3,0.0039
PAC001609_g PAC001650_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Mogibacterium_f;PAC001609_g;PAC001650_s,3,0.0039
LLKB_g PAC001694_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;LLKB_g;PAC001694_s,3,0.0039
PAC001043_g PAC001703_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001043_g;PAC001703_s,3,0.0039
Harryflintia PAC002149_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Harryflintia;PAC002149_s,3,0.0039
Clostridium_g24 PAC002341_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;PAC002341_s group,3,0.0039
PAC001043_g PAC002439_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001043_g;PAC002439_s,3,0.0039
Bilophila PAC002477_s,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila;PAC002477_s,3,0.0039
Streptococcus acidominimus group,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus acidominimus group,3,0.0039
PAC001296_g AB626952_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001296_g;AB626952_s,2,0.0026
LLKB_g AF371672_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;LLKB_g;AF371672_s,2,0.0026
Alistipes inops,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes inops,2,0.0026
Alistipes obesi,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes obesi,2,0.0026
Bacteroides stercorirosoris,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercorirosoris,2,0.0026
Clostridium hylemonae,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Extibacter;Clostridium hylemonae,2,0.0026
Dorea massiliensis,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea massiliensis,2,0.0026
Clostridium_g24 EF098925_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;EF098925_s,2,0.0026
Oscillibacter EU454374_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;EU454374_s,2,0.0026
PAC000198_g EU455014_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC000198_g;EU455014_s,2,0.0026
FJ881160_g EU504118_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;FJ881160_g;EU504118_s,2,0.0026
FR888536_g EU622705_s,Bacteria;Cyanobacteria;Vampirovibrio_c;FR888536_o;FR888536_f;FR888536_g;EU622705_s,2,0.0026
Oscillibacter FJ678358_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;FJ678358_s,2,0.0026
PAC000664_g FJ879557_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;FJ879557_s,2,0.0026
Oscillibacter FJ881219_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;FJ881219_s,2,0.0026
PAC000692_g HM124219_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000692_g;HM124219_s,2,0.0026
Pseudoflavonifractor HQ716472_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;HQ716472_s,2,0.0026
Pseudoflavonifractor LN866274_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;LN866274_s,2,0.0026
PAC000664_g PAC001082_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g;PAC001082_s,2,0.0026
KE159538_g PAC001094_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159538_g;PAC001094_s,2,0.0026
PAC001124_g PAC001124_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001124_g;PAC001124_s,2,0.0026
Pseudoflavonifractor PAC001159_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001159_s,2,0.0026
PAC001141_g PAC001218_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001141_g;PAC001218_s,2,0.0026
PAC001276_g PAC001276_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC001276_g;PAC001276_s,2,0.0026
PAC001308_g PAC001308_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001308_g;PAC001308_s,2,0.0026
Frisingicoccus PAC001399_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Frisingicoccus;PAC001399_s,2,0.0026
PAC001149_g PAC001511_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001149_g;PAC001511_s,2,0.0026
PAC001588_g PAC001588_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001588_g;PAC001588_s,2,0.0026
Oscillibacter PAC001706_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC001706_s,2,0.0026
Ruminococcus_g4 PAC001711_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Ruminococcus_g4;PAC001711_s,2,0.0026
PAC001762_g PAC001762_s,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;PAC001762_g;PAC001762_s,2,0.0026
KE159538_g PAC001770_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159538_g;PAC001770_s,2,0.0026
PAC002042_g PAC002180_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002042_g;PAC002180_s,2,0.0026
Syntrophococcus PAC002313_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Syntrophococcus;PAC002313_s,2,0.0026
PAC002390_g PAC002390_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Dehalobacterium_f;PAC002390_g;PAC002390_s,2,0.0026
Pseudoflavonifractor PAC002474_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC002474_s,2,0.0026
Parasutterella PAC002476_s,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;PAC002476_s,2,0.0026
Clostridium_g21 PAC002492_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g21;PAC002492_s,2,0.0026
Parvibacter caecicola,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Parvibacter;Parvibacter caecicola,2,0.0026
AB494769_g AB494769_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;AB494769_g;AB494769_s,1,0.0013
AB606281_g AB606281_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;AB606281_g;AB606281_s,1,0.0013
PAC001092_g AB626904_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;AB626904_s,1,0.0013
Clostridium_g24 ACFX_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;ACFX_s,1,0.0013
AF371579_g AF371579_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;AF371579_g;AF371579_s,1,0.0013
GU324393_g AF371666_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;GU324393_g;AF371666_s,1,0.0013
AY212760_g AY212760_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;AY212760_g;AY212760_s,1,0.0013
Clostridium_g24 BBZO_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;BBZO_s,1,0.0013
Bacteroides fragilis,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,1,0.0013
Bacteroides thetaiotaomicron,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,1,0.0013
Blautia DQ456377_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;DQ456377_s,1,0.0013
Dorea formicigenerans,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea formicigenerans,1,0.0013
Pseudoflavonifractor EF098922_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;EF098922_s,1,0.0013
Odoribacter EF603194_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;EF603194_s,1,0.0013
Blautia EU462939_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;EU462939_s,1,0.0013
Blautia EU463003_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;EU463003_s,1,0.0013
Clostridium_g21 EU506235_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g21;EU506235_s,1,0.0013
PAC001219_g EU509975_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001219_g;EU509975_s,1,0.0013
PAC001124_g EU622678_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001124_g;EU622678_s,1,0.0013
Oscillibacter EU771312_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;EU771312_s,1,0.0013
EU728771_g EU775954_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;EU728771_g;EU775954_s,1,0.0013
EU137610_g EU794239_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;EU137610_g;EU794239_s,1,0.0013
PAC001043_g FJ681675_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001043_g;FJ681675_s,1,0.0013
PAC001681_g HM848915_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001681_g;HM848915_s,1,0.0013
HQ748727_g HQ748727_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;HQ748727_g;HQ748727_s,1,0.0013
Clostridium_g24 HQ775480_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_g24;HQ775480_s,1,0.0013
KE159571_g KE159567_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;KE159567_s,1,0.0013
Lactobacillus plantarum group,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus plantarum group,1,0.0013
Pseudoflavonifractor NFMA_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;NFMA_s,1,0.0013
Ornithinibacillus halophilus,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Ornithinibacillus;Ornithinibacillus halophilus,1,0.0013
Kineothrix PAC001125_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Kineothrix;PAC001125_s,1,0.0013
PAC000661_g PAC001202_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001202_s,1,0.0013
Bacteroides PAC001204_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;PAC001204_s,1,0.0013
PAC001219_g PAC001280_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;PAC001219_g;PAC001280_s,1,0.0013
PAC000196_g PAC001335_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000196_g;PAC001335_s group,1,0.0013
Eubacterium_g17 PAC001380_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eubacterium_g17;PAC001380_s,1,0.0013
PAC000692_g PAC001387_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000692_g;PAC001387_s,1,0.0013
PAC001465_g PAC001465_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001465_g;PAC001465_s,1,0.0013
Pseudoflavonifractor PAC001542_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;PAC001542_s,1,0.0013
Oscillibacter PAC001551_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;PAC001551_s,1,0.0013
KE159571_g PAC001555_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159571_g;PAC001555_s,1,0.0013
PAC000661_g PAC001654_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001654_s,1,0.0013
PAC001266_g PAC001674_s,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;PAC001266_g;PAC001674_s,1,0.0013
PAC000661_g PAC001768_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC001768_s,1,0.0013
PAC001092_g PAC001811_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001092_g;PAC001811_s,1,0.0013
PAC001270_g PAC001899_s group,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC001270_g;PAC001899_s group,1,0.0013
Enterorhabdus PAC001978_s,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Enterorhabdus;PAC001978_s,1,0.0013
KE159797_g PAC001980_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;KE159797_g;PAC001980_s,1,0.0013
PAC000661_g PAC002158_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;PAC000661_g;PAC002158_s,1,0.0013
Eisenbergiella PAC002175_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;PAC002175_s,1,0.0013
PAC000198_g PAC002296_s,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;PAC000198_g;PAC002296_s,1,0.0013
PAC002462_g PAC002462_s,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC002462_g;PAC002462_s,1,0.0013
